k,error,accuracy
4073,2190,75.7152361942781
4075,2190,75.7152361942781
4077,2190,75.7152361942781
4079,2190,75.7152361942781
4081,2189,75.72632512752273
4083,2189,75.72632512752273
4085,2189,75.72632512752273
4087,2189,75.72632512752273
4089,2189,75.72632512752273
4091,2189,75.72632512752273
4093,2189,75.72632512752273
4095,2189,75.72632512752273
4097,2189,75.72632512752273
4099,2189,75.72632512752273
4101,2189,75.72632512752273
4103,2189,75.72632512752273
4105,2189,75.72632512752273
4107,2189,75.72632512752273
4109,2189,75.72632512752273
4111,2189,75.72632512752273
4113,2189,75.72632512752273
4115,2189,75.72632512752273
4117,2189,75.72632512752273
4119,2189,75.72632512752273
4121,2189,75.72632512752273
4123,2189,75.72632512752273
4125,2189,75.72632512752273
4127,2189,75.72632512752273
4129,2189,75.72632512752273
4131,2189,75.72632512752273
4133,2189,75.72632512752273
4135,2190,75.7152361942781
4137,2190,75.7152361942781
4139,2190,75.7152361942781
4141,2190,75.7152361942781
4143,2190,75.7152361942781
4145,2190,75.7152361942781
4147,2190,75.7152361942781
4149,2189,75.72632512752273
4151,2189,75.72632512752273
4153,2189,75.72632512752273
4155,2190,75.7152361942781
4157,2189,75.72632512752273
4159,2189,75.72632512752273
4161,2189,75.72632512752273
4163,2189,75.72632512752273
4165,2189,75.72632512752273
4167,2190,75.7152361942781
4169,2190,75.7152361942781
4171,2190,75.7152361942781
4173,2190,75.7152361942781
4175,2190,75.7152361942781
4177,2190,75.7152361942781
4179,2190,75.7152361942781
4181,2190,75.7152361942781
4183,2190,75.7152361942781
4185,2190,75.7152361942781
4187,2190,75.7152361942781
4189,2190,75.7152361942781
4191,2190,75.7152361942781
4193,2190,75.7152361942781
4195,2190,75.7152361942781
4197,2191,75.70414726103348
4199,2190,75.7152361942781
4201,2190,75.7152361942781
4203,2189,75.72632512752273
4205,2189,75.72632512752273
4207,2189,75.72632512752273
4209,2189,75.72632512752273
4211,2189,75.72632512752273
4213,2188,75.73741406076735
4215,2188,75.73741406076735
4217,2188,75.73741406076735
4219,2188,75.73741406076735
4221,2188,75.73741406076735
4223,2188,75.73741406076735
4225,2188,75.73741406076735
4227,2188,75.73741406076735
4229,2188,75.73741406076735
4231,2188,75.73741406076735
4233,2189,75.72632512752273
4235,2189,75.72632512752273
4237,2189,75.72632512752273
4239,2188,75.73741406076735
4241,2188,75.73741406076735
4243,2189,75.72632512752273
4245,2189,75.72632512752273
4247,2189,75.72632512752273
4249,2189,75.72632512752273
4251,2190,75.7152361942781
4253,2191,75.70414726103348
4255,2191,75.70414726103348
4257,2191,75.70414726103348
4259,2191,75.70414726103348
4261,2190,75.7152361942781
4263,2190,75.7152361942781
4265,2191,75.70414726103348
4267,2191,75.70414726103348
4269,2191,75.70414726103348
4271,2191,75.70414726103348
4273,2191,75.70414726103348
4275,2191,75.70414726103348
4277,2192,75.69305832778886
4279,2192,75.69305832778886
4281,2194,75.67088046129963
4283,2196,75.64870259481037
4285,2196,75.64870259481037
4287,2196,75.64870259481037
4289,2196,75.64870259481037
4291,2196,75.64870259481037
4293,2197,75.63761366156577
4295,2196,75.64870259481037
4297,2196,75.64870259481037
4299,2197,75.63761366156577
4301,2197,75.63761366156577
4303,2196,75.64870259481037
4305,2197,75.63761366156577
4307,2197,75.63761366156577
4309,2195,75.659791528055
4311,2196,75.64870259481037
4313,2196,75.64870259481037
4315,2196,75.64870259481037
4317,2196,75.64870259481037
4319,2196,75.64870259481037
4321,2196,75.64870259481037
4323,2196,75.64870259481037
4325,2197,75.63761366156577
4327,2197,75.63761366156577
4329,2197,75.63761366156577
4331,2197,75.63761366156577
4333,2197,75.63761366156577
4335,2197,75.63761366156577
4337,2197,75.63761366156577
4339,2197,75.63761366156577
4341,2197,75.63761366156577
4343,2196,75.64870259481037
4345,2196,75.64870259481037
4347,2196,75.64870259481037
4349,2196,75.64870259481037
4351,2196,75.64870259481037
4353,2196,75.64870259481037
4355,2196,75.64870259481037
4357,2196,75.64870259481037
4359,2196,75.64870259481037
4361,2196,75.64870259481037
4363,2195,75.659791528055
4365,2195,75.659791528055
4367,2196,75.64870259481037
4369,2196,75.64870259481037
4371,2195,75.659791528055
4373,2195,75.659791528055
4375,2195,75.659791528055
4377,2195,75.659791528055
4379,2194,75.67088046129963
4381,2194,75.67088046129963
4383,2194,75.67088046129963
4385,2194,75.67088046129963
4387,2194,75.67088046129963
4389,2195,75.659791528055
4391,2195,75.659791528055
4393,2195,75.659791528055
4395,2196,75.64870259481037
4397,2196,75.64870259481037
4399,2196,75.64870259481037
4401,2197,75.63761366156577
4403,2198,75.62652472832113
4405,2199,75.61543579507651
4407,2201,75.59325792858726
4409,2202,75.58216899534264
4411,2203,75.57108006209803
4413,2203,75.57108006209803
4415,2203,75.57108006209803
4417,2204,75.55999112885341
4419,2205,75.54890219560878
4421,2206,75.53781326236417
4423,2206,75.53781326236417
4425,2208,75.51563539587491
4427,2209,75.5045464626303
4429,2210,75.49345752938568
4431,2210,75.49345752938568
4433,2210,75.49345752938568
4435,2210,75.49345752938568
4437,2210,75.49345752938568
4439,2210,75.49345752938568
4441,2211,75.48236859614104
4443,2211,75.48236859614104
4445,2211,75.48236859614104
4447,2210,75.49345752938568
4449,2210,75.49345752938568
4451,2210,75.49345752938568
4453,2210,75.49345752938568
4455,2210,75.49345752938568
4457,2209,75.5045464626303
4459,2209,75.5045464626303
4461,2208,75.51563539587491
4463,2209,75.5045464626303
4465,2209,75.5045464626303
4467,2209,75.5045464626303
4469,2209,75.5045464626303
4471,2209,75.5045464626303
4473,2209,75.5045464626303
4475,2209,75.5045464626303
4477,2209,75.5045464626303
4479,2209,75.5045464626303
4481,2209,75.5045464626303
4483,2209,75.5045464626303
4485,2209,75.5045464626303
4487,2207,75.52672432911955
4489,2206,75.53781326236417
4491,2207,75.52672432911955
4493,2207,75.52672432911955
4495,2208,75.51563539587491
4497,2208,75.51563539587491
4499,2208,75.51563539587491
4501,2208,75.51563539587491
4503,2208,75.51563539587491
4505,2208,75.51563539587491
4507,2208,75.51563539587491
4509,2208,75.51563539587491
4511,2208,75.51563539587491
4513,2208,75.51563539587491
4515,2208,75.51563539587491
4517,2208,75.51563539587491
4519,2208,75.51563539587491
4521,2208,75.51563539587491
4523,2208,75.51563539587491
4525,2208,75.51563539587491
4527,2208,75.51563539587491
4529,2209,75.5045464626303
4531,2209,75.5045464626303
4533,2209,75.5045464626303
4535,2208,75.51563539587491
4537,2207,75.52672432911955
4539,2207,75.52672432911955
4541,2207,75.52672432911955
4543,2207,75.52672432911955
4545,2207,75.52672432911955
4547,2207,75.52672432911955
4549,2207,75.52672432911955
4551,2207,75.52672432911955
4553,2207,75.52672432911955
4555,2207,75.52672432911955
4557,2208,75.51563539587491
4559,2208,75.51563539587491
4561,2208,75.51563539587491
4563,2208,75.51563539587491
4565,2208,75.51563539587491
4567,2208,75.51563539587491
4569,2209,75.5045464626303
4571,2209,75.5045464626303
4573,2208,75.51563539587491
4575,2207,75.52672432911955
4577,2207,75.52672432911955
4579,2207,75.52672432911955
4581,2207,75.52672432911955
4583,2206,75.53781326236417
4585,2206,75.53781326236417
4587,2206,75.53781326236417
4589,2206,75.53781326236417
4591,2207,75.52672432911955
4593,2207,75.52672432911955
4595,2207,75.52672432911955
4597,2209,75.5045464626303
4599,2209,75.5045464626303
4601,2209,75.5045464626303
4603,2209,75.5045464626303
4605,2209,75.5045464626303
4607,2209,75.5045464626303
4609,2209,75.5045464626303
4611,2209,75.5045464626303
4613,2209,75.5045464626303
4615,2209,75.5045464626303
4617,2209,75.5045464626303
4619,2210,75.49345752938568
4621,2210,75.49345752938568
4623,2210,75.49345752938568
4625,2210,75.49345752938568
4627,2210,75.49345752938568
4629,2210,75.49345752938568
4631,2210,75.49345752938568
4633,2210,75.49345752938568
4635,2210,75.49345752938568
4637,2210,75.49345752938568
4639,2210,75.49345752938568
4641,2210,75.49345752938568
4643,2210,75.49345752938568
4645,2209,75.5045464626303
4647,2209,75.5045464626303
4649,2209,75.5045464626303
4651,2209,75.5045464626303
4653,2208,75.51563539587491
4655,2209,75.5045464626303
4657,2209,75.5045464626303
4659,2209,75.5045464626303
4661,2207,75.52672432911955
4663,2207,75.52672432911955
4665,2207,75.52672432911955
4667,2207,75.52672432911955
4669,2207,75.52672432911955
4671,2207,75.52672432911955
4673,2207,75.52672432911955
4675,2207,75.52672432911955
4677,2206,75.53781326236417
4679,2207,75.52672432911955
4681,2206,75.53781326236417
4683,2206,75.53781326236417
4685,2206,75.53781326236417
4687,2206,75.53781326236417
4689,2206,75.53781326236417
4691,2207,75.52672432911955
4693,2206,75.53781326236417
4695,2206,75.53781326236417
4697,2206,75.53781326236417
4699,2208,75.51563539587491
4701,2208,75.51563539587491
4703,2208,75.51563539587491
4705,2208,75.51563539587491
4707,2208,75.51563539587491
4709,2208,75.51563539587491
4711,2208,75.51563539587491
4713,2208,75.51563539587491
4715,2209,75.5045464626303
4717,2209,75.5045464626303
4719,2209,75.5045464626303
4721,2210,75.49345752938568
4723,2210,75.49345752938568
4725,2210,75.49345752938568
4727,2210,75.49345752938568
4729,2210,75.49345752938568
4731,2210,75.49345752938568
4733,2210,75.49345752938568
4735,2211,75.48236859614104
4737,2211,75.48236859614104
4739,2211,75.48236859614104
4741,2211,75.48236859614104
4743,2211,75.48236859614104
4745,2211,75.48236859614104
4747,2211,75.48236859614104
4749,2212,75.47127966289644
4751,2211,75.48236859614104
4753,2211,75.48236859614104
4755,2211,75.48236859614104
4757,2210,75.49345752938568
4759,2210,75.49345752938568
4761,2210,75.49345752938568
4763,2210,75.49345752938568
4765,2210,75.49345752938568
4767,2210,75.49345752938568
4769,2210,75.49345752938568
4771,2210,75.49345752938568
4773,2210,75.49345752938568
4775,2210,75.49345752938568
4777,2207,75.52672432911955
4779,2207,75.52672432911955
4781,2204,75.55999112885341
4783,2203,75.57108006209803
4785,2201,75.59325792858726
4787,2200,75.6043468618319
4789,2199,75.61543579507651
4791,2198,75.62652472832113
4793,2195,75.659791528055
4795,2195,75.659791528055
4797,2194,75.67088046129963
4799,2195,75.659791528055
4801,2194,75.67088046129963
4803,2194,75.67088046129963
4805,2194,75.67088046129963
4807,2194,75.67088046129963
4809,2192,75.69305832778886
4811,2191,75.70414726103348
4813,2191,75.70414726103348
4815,2191,75.70414726103348
4817,2192,75.69305832778886
4819,2192,75.69305832778886
4821,2192,75.69305832778886
4823,2192,75.69305832778886
4825,2191,75.70414726103348
4827,2191,75.70414726103348
4829,2191,75.70414726103348
4831,2191,75.70414726103348
4833,2191,75.70414726103348
4835,2190,75.7152361942781
4837,2190,75.7152361942781
4839,2190,75.7152361942781
4841,2190,75.7152361942781
4843,2188,75.73741406076735
4845,2188,75.73741406076735
4847,2188,75.73741406076735
4849,2187,75.74850299401199
4851,2187,75.74850299401199
4853,2187,75.74850299401199
4855,2187,75.74850299401199
4857,2187,75.74850299401199
4859,2187,75.74850299401199
4861,2187,75.74850299401199
4863,2186,75.7595919272566
4865,2185,75.77068086050122
4867,2185,75.77068086050122
4869,2184,75.78176979374585
4871,2184,75.78176979374585
4873,2184,75.78176979374585
4875,2184,75.78176979374585
4877,2185,75.77068086050122
4879,2185,75.77068086050122
4881,2185,75.77068086050122
4883,2186,75.7595919272566
4885,2186,75.7595919272566
4887,2186,75.7595919272566
4889,2185,75.77068086050122
4891,2185,75.77068086050122
4893,2186,75.7595919272566
4895,2185,75.77068086050122
4897,2185,75.77068086050122
4899,2185,75.77068086050122
4901,2185,75.77068086050122
4903,2185,75.77068086050122
4905,2185,75.77068086050122
4907,2185,75.77068086050122
4909,2186,75.7595919272566
4911,2186,75.7595919272566
4913,2186,75.7595919272566
4915,2185,75.77068086050122
4917,2185,75.77068086050122
4919,2186,75.7595919272566
4921,2186,75.7595919272566
4923,2186,75.7595919272566
4925,2187,75.74850299401199
4927,2186,75.7595919272566
4929,2187,75.74850299401199
4931,2186,75.7595919272566
4933,2186,75.7595919272566
4935,2186,75.7595919272566
4937,2186,75.7595919272566
4939,2186,75.7595919272566
4941,2186,75.7595919272566
4943,2185,75.77068086050122
4945,2185,75.77068086050122
4947,2183,75.79285872699046
4949,2183,75.79285872699046
4951,2183,75.79285872699046
4953,2183,75.79285872699046
4955,2182,75.80394766023508
4957,2182,75.80394766023508
4959,2182,75.80394766023508
4961,2182,75.80394766023508
4963,2183,75.79285872699046
4965,2182,75.80394766023508
4967,2182,75.80394766023508
4969,2182,75.80394766023508
4971,2181,75.81503659347972
4973,2182,75.80394766023508
4975,2181,75.81503659347972
4977,2180,75.82612552672433
4979,2180,75.82612552672433
4981,2180,75.82612552672433
4983,2180,75.82612552672433
4985,2180,75.82612552672433
4987,2180,75.82612552672433
4989,2180,75.82612552672433
4991,2178,75.84830339321357
4993,2177,75.85939232645819
4995,2176,75.87048125970281
4997,2176,75.87048125970281
4999,2175,75.88157019294744
5001,2175,75.88157019294744
5003,2176,75.87048125970281
5005,2176,75.87048125970281
5007,2176,75.87048125970281
5009,2176,75.87048125970281
5011,2176,75.87048125970281
5013,2174,75.89265912619206
5015,2174,75.89265912619206
5017,2175,75.88157019294744
5019,2174,75.89265912619206
5021,2174,75.89265912619206
5023,2173,75.90374805943668
5025,2171,75.92592592592592
5027,2171,75.92592592592592
5029,2172,75.9148369926813
5031,2171,75.92592592592592
5033,2171,75.92592592592592
5035,2171,75.92592592592592
5037,2171,75.92592592592592
5039,2172,75.9148369926813
5041,2173,75.90374805943668
5043,2173,75.90374805943668
5045,2173,75.90374805943668
5047,2172,75.9148369926813
5049,2173,75.90374805943668
5051,2171,75.92592592592592
5053,2169,75.94810379241517
5055,2169,75.94810379241517
5057,2169,75.94810379241517
5059,2169,75.94810379241517
5061,2169,75.94810379241517
5063,2169,75.94810379241517
5065,2169,75.94810379241517
5067,2167,75.97028165890441
5069,2167,75.97028165890441
5071,2166,75.98137059214903
5073,2167,75.97028165890441
5075,2167,75.97028165890441
5077,2167,75.97028165890441
5079,2167,75.97028165890441
5081,2168,75.95919272565979
5083,2167,75.97028165890441
5085,2167,75.97028165890441
5087,2167,75.97028165890441
5089,2167,75.97028165890441
5091,2166,75.98137059214903
5093,2165,75.99245952539366
5095,2164,76.00354845863828
5097,2164,76.00354845863828
5099,2165,75.99245952539366
5101,2165,75.99245952539366
5103,2165,75.99245952539366
5105,2165,75.99245952539366
5107,2165,75.99245952539366
5109,2165,75.99245952539366
5111,2165,75.99245952539366
5113,2166,75.98137059214903
5115,2166,75.98137059214903
5117,2166,75.98137059214903
5119,2165,75.99245952539366
5121,2165,75.99245952539366
5123,2164,76.00354845863828
5125,2164,76.00354845863828
5127,2163,76.0146373918829
5129,2163,76.0146373918829
5131,2163,76.0146373918829
5133,2163,76.0146373918829
5135,2163,76.0146373918829
5137,2163,76.0146373918829
5139,2162,76.02572632512752
5141,2162,76.02572632512752
5143,2162,76.02572632512752
5145,2162,76.02572632512752
5147,2162,76.02572632512752
5149,2162,76.02572632512752
5151,2164,76.00354845863828
5153,2165,75.99245952539366
5155,2165,75.99245952539366
5157,2166,75.98137059214903
5159,2167,75.97028165890441
5161,2167,75.97028165890441
5163,2168,75.95919272565979
5165,2168,75.95919272565979
5167,2168,75.95919272565979
5169,2168,75.95919272565979
5171,2168,75.95919272565979
5173,2169,75.94810379241517
5175,2169,75.94810379241517
5177,2169,75.94810379241517
5179,2169,75.94810379241517
5181,2169,75.94810379241517
5183,2170,75.93701485917055
5185,2170,75.93701485917055
5187,2170,75.93701485917055
5189,2170,75.93701485917055
5191,2169,75.94810379241517
5193,2169,75.94810379241517
5195,2169,75.94810379241517
5197,2169,75.94810379241517
5199,2169,75.94810379241517
5201,2170,75.93701485917055
5203,2171,75.92592592592592
5205,2171,75.92592592592592
5207,2173,75.90374805943668
5209,2173,75.90374805943668
5211,2174,75.89265912619206
5213,2174,75.89265912619206
5215,2174,75.89265912619206
5217,2174,75.89265912619206
5219,2174,75.89265912619206
5221,2174,75.89265912619206
5223,2176,75.87048125970281
5225,2177,75.85939232645819
5227,2177,75.85939232645819
5229,2178,75.84830339321357
5231,2180,75.82612552672433
5233,2180,75.82612552672433
5235,2180,75.82612552672433
5237,2184,75.78176979374585
5239,2184,75.78176979374585
5241,2185,75.77068086050122
5243,2185,75.77068086050122
5245,2190,75.7152361942781
5247,2192,75.69305832778886
5249,2193,75.68196939454424
5251,2193,75.68196939454424
5253,2193,75.68196939454424
5255,2196,75.64870259481037
5257,2199,75.61543579507651
5259,2198,75.62652472832113
5261,2204,75.55999112885341
5263,2208,75.51563539587491
5265,2210,75.49345752938568
5267,2216,75.42692392991795
5269,2222,75.36039033045022
5271,2225,75.32712353071635
5273,2226,75.31603459747173
5275,2227,75.30494566422709
5277,2225,75.32712353071635
5279,2227,75.30494566422709
5281,2227,75.30494566422709
5283,2227,75.30494566422709
5285,2230,75.27167886449324
5287,2233,75.23841206475937
5289,2232,75.249500998004
5291,2233,75.23841206475937
5293,2235,75.21623419827013
5295,2239,75.17187846529164
5297,2238,75.18296739853626
5299,2238,75.18296739853626
5301,2238,75.18296739853626
5303,2238,75.18296739853626
5305,2238,75.18296739853626
5307,2237,75.19405633178089
5309,2237,75.19405633178089
5311,2237,75.19405633178089
5313,2237,75.19405633178089
5315,2237,75.19405633178089
5317,2237,75.19405633178089
5319,2237,75.19405633178089
5321,2237,75.19405633178089
5323,2237,75.19405633178089
5325,2237,75.19405633178089
5327,2237,75.19405633178089
5329,2236,75.20514526502551
5331,2236,75.20514526502551
5333,2235,75.21623419827013
5335,2234,75.22732313151475
5337,2234,75.22732313151475
5339,2235,75.21623419827013
5341,2235,75.21623419827013
5343,2234,75.22732313151475
5345,2235,75.21623419827013
5347,2234,75.22732313151475
5349,2234,75.22732313151475
5351,2234,75.22732313151475
5353,2234,75.22732313151475
5355,2234,75.22732313151475
5357,2234,75.22732313151475
5359,2234,75.22732313151475
5361,2234,75.22732313151475
5363,2234,75.22732313151475
5365,2233,75.23841206475937
5367,2233,75.23841206475937
5369,2232,75.249500998004
5371,2232,75.249500998004
5373,2232,75.249500998004
5375,2231,75.26058993124862
5377,2230,75.27167886449324
5379,2230,75.27167886449324
5381,2230,75.27167886449324
5383,2230,75.27167886449324
5385,2230,75.27167886449324
5387,2229,75.28276779773786
5389,2229,75.28276779773786
5391,2229,75.28276779773786
5393,2229,75.28276779773786
5395,2229,75.28276779773786
5397,2228,75.29385673098248
5399,2228,75.29385673098248
5401,2228,75.29385673098248
5403,2228,75.29385673098248
5405,2227,75.30494566422709
5407,2227,75.30494566422709
5409,2227,75.30494566422709
5411,2225,75.32712353071635
5413,2225,75.32712353071635
5415,2225,75.32712353071635
5417,2225,75.32712353071635
5419,2224,75.33821246396096
5421,2224,75.33821246396096
5423,2224,75.33821246396096
5425,2224,75.33821246396096
5427,2225,75.32712353071635
5429,2225,75.32712353071635
5431,2225,75.32712353071635
5433,2225,75.32712353071635
5435,2225,75.32712353071635
5437,2225,75.32712353071635
5439,2225,75.32712353071635
5441,2225,75.32712353071635
5443,2224,75.33821246396096
5445,2224,75.33821246396096
5447,2224,75.33821246396096
5449,2224,75.33821246396096
5451,2224,75.33821246396096
5453,2225,75.32712353071635
5455,2225,75.32712353071635
5457,2225,75.32712353071635
5459,2225,75.32712353071635
5461,2226,75.31603459747173
5463,2226,75.31603459747173
5465,2226,75.31603459747173
5467,2226,75.31603459747173
5469,2226,75.31603459747173
5471,2226,75.31603459747173
5473,2226,75.31603459747173
5475,2225,75.32712353071635
5477,2225,75.32712353071635
5479,2225,75.32712353071635
5481,2225,75.32712353071635
5483,2225,75.32712353071635
5485,2225,75.32712353071635
5487,2225,75.32712353071635
5489,2225,75.32712353071635
5491,2224,75.33821246396096
5493,2224,75.33821246396096
5495,2224,75.33821246396096
5497,2224,75.33821246396096
5499,2224,75.33821246396096
5501,2223,75.3493013972056
5503,2223,75.3493013972056
5505,2222,75.36039033045022
5507,2222,75.36039033045022
5509,2222,75.36039033045022
5511,2221,75.37147926369482
5513,2221,75.37147926369482
5515,2220,75.38256819693946
5517,2220,75.38256819693946
5519,2220,75.38256819693946
5521,2220,75.38256819693946
5523,2220,75.38256819693946
5525,2220,75.38256819693946
5527,2220,75.38256819693946
5529,2220,75.38256819693946
5531,2220,75.38256819693946
5533,2220,75.38256819693946
5535,2220,75.38256819693946
5537,2220,75.38256819693946
5539,2220,75.38256819693946
5541,2220,75.38256819693946
5543,2219,75.39365713018408
5545,2219,75.39365713018408
5547,2219,75.39365713018408
5549,2219,75.39365713018408
5551,2218,75.40474606342869
5553,2218,75.40474606342869
5555,2218,75.40474606342869
5557,2217,75.41583499667333
5559,2217,75.41583499667333
5561,2217,75.41583499667333
5563,2217,75.41583499667333
5565,2217,75.41583499667333
5567,2217,75.41583499667333
5569,2218,75.40474606342869
5571,2218,75.40474606342869
5573,2218,75.40474606342869
5575,2218,75.40474606342869
5577,2218,75.40474606342869
5579,2218,75.40474606342869
5581,2218,75.40474606342869
5583,2218,75.40474606342869
5585,2218,75.40474606342869
5587,2218,75.40474606342869
5589,2218,75.40474606342869
5591,2218,75.40474606342869
5593,2219,75.39365713018408
5595,2219,75.39365713018408
5597,2219,75.39365713018408
5599,2219,75.39365713018408
5601,2219,75.39365713018408
5603,2219,75.39365713018408
5605,2219,75.39365713018408
5607,2219,75.39365713018408
5609,2218,75.40474606342869
5611,2219,75.39365713018408
5613,2218,75.40474606342869
5615,2218,75.40474606342869
5617,2218,75.40474606342869
5619,2218,75.40474606342869
5621,2218,75.40474606342869
5623,2218,75.40474606342869
5625,2218,75.40474606342869
5627,2217,75.41583499667333
5629,2217,75.41583499667333
5631,2217,75.41583499667333
5633,2217,75.41583499667333
5635,2217,75.41583499667333
5637,2217,75.41583499667333
5639,2217,75.41583499667333
5641,2217,75.41583499667333
5643,2217,75.41583499667333
5645,2217,75.41583499667333
5647,2217,75.41583499667333
5649,2217,75.41583499667333
5651,2217,75.41583499667333
5653,2217,75.41583499667333
5655,2217,75.41583499667333
5657,2217,75.41583499667333
5659,2217,75.41583499667333
5661,2217,75.41583499667333
5663,2217,75.41583499667333
5665,2217,75.41583499667333
5667,2217,75.41583499667333
5669,2217,75.41583499667333
5671,2217,75.41583499667333
5673,2217,75.41583499667333
5675,2217,75.41583499667333
5677,2217,75.41583499667333
5679,2217,75.41583499667333
5681,2217,75.41583499667333
5683,2217,75.41583499667333
5685,2217,75.41583499667333
5687,2216,75.42692392991795
5689,2216,75.42692392991795
5691,2217,75.41583499667333
5693,2217,75.41583499667333
5695,2217,75.41583499667333
5697,2217,75.41583499667333
5699,2217,75.41583499667333
5701,2217,75.41583499667333
5703,2217,75.41583499667333
5705,2217,75.41583499667333
5707,2217,75.41583499667333
5709,2217,75.41583499667333
5711,2217,75.41583499667333
5713,2217,75.41583499667333
5715,2217,75.41583499667333
5717,2216,75.42692392991795
5719,2216,75.42692392991795
5721,2216,75.42692392991795
5723,2216,75.42692392991795
5725,2216,75.42692392991795
5727,2216,75.42692392991795
5729,2216,75.42692392991795
5731,2216,75.42692392991795
5733,2216,75.42692392991795
5735,2216,75.42692392991795
5737,2216,75.42692392991795
5739,2217,75.41583499667333
5741,2217,75.41583499667333
5743,2217,75.41583499667333
5745,2217,75.41583499667333
5747,2217,75.41583499667333
5749,2217,75.41583499667333
5751,2216,75.42692392991795
5753,2216,75.42692392991795
5755,2215,75.43801286316256
5757,2215,75.43801286316256
5759,2215,75.43801286316256
5761,2215,75.43801286316256
5763,2215,75.43801286316256
5765,2215,75.43801286316256
5767,2216,75.42692392991795
5769,2216,75.42692392991795
5771,2216,75.42692392991795
5773,2216,75.42692392991795
5775,2216,75.42692392991795
5777,2216,75.42692392991795
5779,2216,75.42692392991795
5781,2216,75.42692392991795
5783,2216,75.42692392991795
5785,2216,75.42692392991795
5787,2215,75.43801286316256
5789,2215,75.43801286316256
5791,2215,75.43801286316256
5793,2215,75.43801286316256
5795,2216,75.42692392991795
5797,2216,75.42692392991795
5799,2216,75.42692392991795
5801,2216,75.42692392991795
5803,2216,75.42692392991795
5805,2216,75.42692392991795
5807,2216,75.42692392991795
5809,2216,75.42692392991795
5811,2216,75.42692392991795
5813,2216,75.42692392991795
5815,2216,75.42692392991795
5817,2216,75.42692392991795
5819,2216,75.42692392991795
5821,2215,75.43801286316256
5823,2216,75.42692392991795
5825,2216,75.42692392991795
5827,2216,75.42692392991795
5829,2216,75.42692392991795
5831,2216,75.42692392991795
5833,2216,75.42692392991795
5835,2216,75.42692392991795
5837,2216,75.42692392991795
5839,2216,75.42692392991795
5841,2216,75.42692392991795
5843,2216,75.42692392991795
5845,2216,75.42692392991795
5847,2215,75.43801286316256
5849,2216,75.42692392991795
5851,2216,75.42692392991795
5853,2216,75.42692392991795
5855,2216,75.42692392991795
5857,2216,75.42692392991795
5859,2216,75.42692392991795
5861,2216,75.42692392991795
5863,2216,75.42692392991795
5865,2216,75.42692392991795
5867,2216,75.42692392991795
5869,2215,75.43801286316256
5871,2216,75.42692392991795
5873,2214,75.44910179640718
5875,2213,75.46019072965181
5877,2214,75.44910179640718
5879,2214,75.44910179640718
5881,2214,75.44910179640718
5883,2214,75.44910179640718
5885,2214,75.44910179640718
5887,2214,75.44910179640718
5889,2214,75.44910179640718
5891,2214,75.44910179640718
5893,2214,75.44910179640718
5895,2214,75.44910179640718
5897,2214,75.44910179640718
5899,2214,75.44910179640718
5901,2213,75.46019072965181
5903,2213,75.46019072965181
5905,2213,75.46019072965181
5907,2213,75.46019072965181
5909,2213,75.46019072965181
5911,2212,75.47127966289644
5913,2212,75.47127966289644
5915,2212,75.47127966289644
5917,2212,75.47127966289644
5919,2211,75.48236859614104
5921,2213,75.46019072965181
5923,2212,75.47127966289644
5925,2213,75.46019072965181
5927,2212,75.47127966289644
5929,2212,75.47127966289644
5931,2212,75.47127966289644
5933,2212,75.47127966289644
5935,2212,75.47127966289644
5937,2212,75.47127966289644
5939,2212,75.47127966289644
5941,2212,75.47127966289644
5943,2212,75.47127966289644
5945,2211,75.48236859614104
5947,2211,75.48236859614104
5949,2211,75.48236859614104
5951,2211,75.48236859614104
5953,2211,75.48236859614104
5955,2211,75.48236859614104
5957,2211,75.48236859614104
5959,2211,75.48236859614104
5961,2210,75.49345752938568
5963,2210,75.49345752938568
5965,2210,75.49345752938568
5967,2210,75.49345752938568
5969,2210,75.49345752938568
5971,2210,75.49345752938568
5973,2210,75.49345752938568
5975,2210,75.49345752938568
5977,2209,75.5045464626303
5979,2209,75.5045464626303
5981,2209,75.5045464626303
5983,2208,75.51563539587491
5985,2208,75.51563539587491
5987,2208,75.51563539587491
5989,2208,75.51563539587491
5991,2208,75.51563539587491
5993,2208,75.51563539587491
5995,2208,75.51563539587491
5997,2208,75.51563539587491
5999,2208,75.51563539587491
6001,2208,75.51563539587491
6003,2208,75.51563539587491
6005,2208,75.51563539587491
6007,2208,75.51563539587491
6009,2208,75.51563539587491
6011,2208,75.51563539587491
6013,2208,75.51563539587491
6015,2208,75.51563539587491
6017,2208,75.51563539587491
6019,2208,75.51563539587491
6021,2208,75.51563539587491
6023,2208,75.51563539587491
6025,2208,75.51563539587491
6027,2207,75.52672432911955
6029,2207,75.52672432911955
6031,2207,75.52672432911955
6033,2207,75.52672432911955
6035,2207,75.52672432911955
6037,2207,75.52672432911955
6039,2207,75.52672432911955
6041,2207,75.52672432911955
6043,2207,75.52672432911955
6045,2206,75.53781326236417
6047,2206,75.53781326236417
6049,2206,75.53781326236417
6051,2206,75.53781326236417
6053,2206,75.53781326236417
6055,2206,75.53781326236417
6057,2206,75.53781326236417
6059,2206,75.53781326236417
6061,2206,75.53781326236417
6063,2205,75.54890219560878
6065,2205,75.54890219560878
6067,2205,75.54890219560878
6069,2204,75.55999112885341
6071,2204,75.55999112885341
